,comment
1904,네트워크를 자꾸 확인하라는데 지금 오류인 거 맞나요 괜히 불안한데
1905,갑자기 앱이 안되네요 다시 깔아도 보고 핸드폰도 껐다 켜봤는데 앱 사용이 안 돼요
1906,지금 접속 자체가 안돼요 업무도 못 보고 미치겠네요
1907,지금 앱이 왜 오류 나나요 무슨 문제 있나요
1908,관리자가 관리를 안 합니다 지금 T011이라는 오류로 접속이 안 되는데 빨리 해결 좀 해주세요
1909,멀쩡히 잘 되다가 왜 셀룰러 연결 불가 오류 뜨나요
1910,허 잘 쓰고 있었는데 갑자기 안 들어가지네 뭐 때문인지는 리뷰에 이미 나와있네 빨리 알아서 고쳐놔
1911,앱을 다시 설치했는데 실행이 안됩니다 어디에 문의합니까
1912,편하고 좋아요
1913,왜 안되냐고 미친 어플아
1914,업데이트 너무 자주 하는 거 아닌가요 그리고 들어가지지도 않네요 아 사업자는 우리은행 이용하겠나
1915,네트워크 오류 로그인이 안 되네요
1916,갑자기 네트워크 셀룰러 확인하라면서 안됨 뭐임 업데이트도 다했고 폰도 s20 울트라임
1917,뭐가 계속 안되고 물어보려고 전화해도 안 받고 지연 지연
1918,왜 갑자기 네트워크 셀룰러 wi fi 에러라고 나오며 실행이 안됩니까 T011 에러는 뭔가요 갑자기 어이없네요
1919,사용을 하라는 건지 어플 땜에 정떨어져서 우리은행 카드 다 없애버리고 싶네 진짜 이체해야 되는데 계속 정보 읽어오지 못했다고 튕기고 로그인 안 되면 사용하지 말라는 건가
1920,은행 어플이 뭐 이래
1921,앱 시작에 필요한 정보를 받아오지 못한다고 계속 확인할 수가 없네요 코로나라 은행 가기도 힘든데 상담도 몇 번씩 키패드로 들어가야 상담원분이랑 상담되고 그런다고 해결도 안 되고 절이 싫으면 중이 떠나야겠네요
1922,T011 오류로 접속 불가 이거 어떻게 고쳐요 로그인조차 안 돼요
1923,갑자기 통신오류라고 계속 접속이 안 되는데 무슨 문제가 있는 건지 다른 어플들은 인터넷 연결 잘 되는데 이것만 계속 접속 오류 뜨는데요
1924,설치하고 나서 T011 메시지 나오면서 실행 안됨
1925,앱 실행하면  앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 상태를 확인 후 다시 시도해주세요 T011 발생합니다
1926,로그인이 왜 안되는지 모르겠네요
1927,T011 에러 이 코드 먼가요 접속 자체가 안되네요
1928,지문을 찍으면 만료된 인증이라고 나오네요 핸드폰을 껐다 켜도 안돼요
1929,1월 2일 토요일 오후 18시 40분 오류 T11 접속이 불능 상태입니다 저번에도 리뷰에도 불편사항 개선 해달라고 그리 건의했는데 급여통장으로 우리은행 주 거래인데 실망이 크네 요구 어플 이 더 잘 된 거 같은데 아 너무 실망입니다
1930,잘 쓰고 있었는데 갑자기 셀룰러 정보인가 뭐를 못 받았다면서 앱 실행이 안됩니다 재시도를 눌러도 진행이 안되고 결국 앱 종료해야 한다는 것뿐인데 얼른 처리 좀 해주세요
1931,업데이트 이후 인터넷 셀룰 모시기 하며 실행이 안되고 있어요 앱 다시 지우고 다운로드를 반복했는데 제거 문제는 아닌 듯 행로 LTE로도 계속 이러네요 
1932,어플 관리 회사나 담당자 갈아야 할 듯 은행 어플 중에 제일 오류 많음 어플 때문에 주거래은행 바꾼 적은 처음
1933,앱 시작에 필요한 정보를 받아오지 못하고 있다네요 네트워크 Wi fi 셀룰러 상태 확인하라고 계속 뜨고 로그인을 할 수 없습니다
1934,빨리 복구해주세요 일 있는데 이거 뭡니까
1935,네트워크를 상태하라고 계속 알림이 뜨고 실행이 안되네요
1936,아니 셀룰러가 먼데요 안 되네요 빨리 해결해주세요
1937,앱 실행이 안돼요 T011 오류가 자꾸 뜨네요 삭제 후 재설치했는데도 안되네요 어떻게 해야 할까요
1938,앱 실행 시 오류 발생되어 사용 불가합니다 T011 에러 빨리 개선해주세요
1939,T011 에러코드 뜨는데 왜 이런가요
1940,아니 왜 네트워크가 연결되어있는데 안 켜지냐도 오고 옹
1941,앱 실행에 필요한 정보를 받아오지 못했다고 나오는데 앱 자체의 오류인가요 삭제했다가 다시 설치했는데도 그러네요
1942,왜 갑자기 앱 안됨
1943,짜증
1944,접소 불량 더럽게 서버 버벅거림
1945,하 앱 거지 같네 진짜 앱 관리 진짜 개같이 하네 왜 계속 먹통이냐고 인터넷 들어가서 보니 나만 그런 게 아닌데 이딴 걸 앱이라고 운영하고 있냐 빨리 복구하라고 진짜 개 같아서 못쓰겠네
1946,아니 자꾸 인증서를 못 봤는다고 오늘 오전에는 잘 되다가 왜 갑자기 안되는 거죠 빨리 대처가 필요합니다
1947,업데이트 후 연결이 안 됩니다
1948,에러코드 T011 떠요 앱 시작에 필요한 정보를 받아오지 못했다고 떠서 삭제 후 재설치해도 안되네요 은행 어플이 이러면 어쩝니까 당장 이체해야 하는데 답답하네
1949,이거 갑자기 안 들어가지네요 이유가 뭘까요
1950,에러코드 T011이 뭔가요 어플을 삭제했다가 다시 실행해도 안되네요
1951,한 시간째 먹통이네
1952,앱을 열었는데 앱 시작에 필요한 정보 받아오지 못했다고 오류메시지 자꾸 뜨네요 와이파이 데이터 껐다 켰다 반복해도 안되네요 업데이트를 자꾸 하면 뭐 하나요 사용자들 불편해하는데 개선 요구합니다
1953,접속이 안되는데 우리은행은 어플이 너무 불편하네요 회사 급여통장 아니었으면 절대 안 썼을 건데
1954,앱이 실행이 안네요
1955,이 뭐 앱 시작에 필요한 정보를 받아오지 못했습니다 안내 문구만 주야장천 뜨고 버그에 오류가 이렇게 많아서 무슨 은행 어플인가요 차라리 옛날 버전이나 그대로 유지하지 뭘 더 해보겠다고 나서서 멀쩡했던 어플 개같이 휘저어놓고 재부팅 재설치해도 똑같고 은행 갈아타기 딱 좋은 홍보효과네요 개 같은 우리은행 어플 덕분에 떠나렵니다
1956,우리은행 디지털 금융 직원들은 전부 다 it 학원 수료 한 사람들로만 쳐 뽑나요 어플 실행도 안되고 업데이트도 안되고 미친 어플인가 일 좀 합시다 월급 벌레들처럼 쳐 가만히 있지만 말고
1957,앱 시작에 필요한 정보를 못 받았다고 접속 불가 지우고 새로 깔아도 접속 불가 휴대폰 껐다 켜도 접속 불가 왜이랍니까
1958,지금 계속 에러가 나네요
1959,뭐지 우리은행 계속 안되는데요 저만 그런가요
1960,앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 확인 해달라는데 내가 우리은행을 10년 넘게 쓰고 있는데 이런 개 같은 경우는 처음 보는데 내가 내 통장 잔고도 확인 못하나요
1961,앱 실행 안돼서 재 설치하려 했는데 설치도 안되네요
1962,왜 에러 나나요 t011 오류도 뜹니다 제발 도와주세요
1963,업데이트 후 엡리 열리지 않음
1964,접속이 안되네요 매번 다른 은행 어플에 비해 접속 오류도 나고 계좌 복사도 안되고 중간에 튕기는 등 1월까지만 쓰고 은행 바꿀래요
1965,오류가 계속 나네요 이체해야 하는데 계속 접속이 안되고 있네요
1966,뭐가 일 안 되는 거야 입금해야 하는데
1967,급하게 출금하려니까 에러 나고 안되면 어쩌라는 건지 새해부터 안되면 사용자한테 공지를 해주던가 아까운 데이터만 써가며 앱 삭제하고 설치하고만 했네 내 시간 내 돈 뭔 일이 있으면 공지를 제대로 해주세요 그래야 뭔 다른 대안을 찾을 거 아니에요 진짜 기분이
1968,앱 실행이 안됩니다 앱 시작에 필요한 정보를 받아오지 못했습니다 셀룰러나 와이파이 확인해달라고 하네요
1969,아 접속 안돼 이체해야 되는데 이것만 쓰는데 되면 되는 데로 그냥 쓰자 쓸데없는 거 업데이트하지 말고 망할
1970,지금 먹통이에요 해결 좀 빨리해주세요
1971,잘 쓰고 있었는데 새해 되자마자 앱 열려고 하는데 오류 나고 로그인 방법 바꿔가며 로그인하려는데 안돼서 앱 삭제하고 다시 깔아보는데 안되면 어떻게 해야 하나요
1972,갑자기 앱 시작에 필요한 정보를 받아오지 못한다며 안됩니다 와이파이 문제없습니다 공기계입니다 이제까지 사용에 문제없었습니다
1973,우리은행 왜 이 모양일까요 스마트폰 앱도 인터넷도 뭔 오류 떠서 사용이 안 됨 빨리 복구하시고 보상하시지요 진짜 화남
1974,현재 스마트 뱅킹이 안되는데 어떻게 된 걸까요
1975,잘 되다가 오늘 하루 종일 안됨
1976,나만 먹통임
1977,5g 데이터 넉넉하게 있는데 자꾸 연결 상태 확인하고 다시 실행하라 합니다 지웠다 다시 깔고 폰 껐다 다시 켜도 이러는데 주거래은행이라 폰뱅킹 버벅거리면 금전사고 나는데 얼른 고쳐주세요
1978,앱 시작에 필요한 정보 불러일으키지 못했다고 네트워크 확인하라고 뜨는데 다른 어플들은 잘 돼길래 지웠다가 다시 까는데도 안되네요 공인인증서 보안카드 다시 재설정해야 되는 거 감수하고 지웠다 깔았는데 이러면 어쩌자는 건지 이율 좋길래 적금 3개나 새로 시작했는데 어플이 이 지경이니 은행 신뢰가 뚝 떨어지네요
1979,앱 실행에 필요한 정보를 못 받았다면서 네트워크 확인하라는데 데이터로 해도 안되고 와이 파이로 해도 안되네요 다른 어플 든 은 잘만 되는데 뭐가 문제일까요
1980,무슨 앱 실행이 안돼요  앱 시작에 필요한 정보를 받아오지 못했다면서 지웠다 깔아도 똑같고 안 그래도 어플 말 많은데 실행까지 안되고 최악이네요 다른 은행으로 갈아타렵니다 난 이제
1981,아니 지금 급하게 입금해야 하는데 실행이 안 되네요 다른 어플도 아니고 금융 어플이 이렇게 불안정해서 어째 씀
1982,앱 시작에 필요한 정보를 받아오지 못했으니 네트워크 연결을 확인하라 하고 T011 코드가 뜨면서 앱 구동이 안됩니다 유튜브나 다른 앱을 보면 네트워크 연결에는 이상이 없어 보이는데 말이죠 어찌해야 하나요
1983,왜 앱이 안 되나요 네트워크 확인 다른 건 다 되는데 이 앱만 안되는데요
1984,T011이라고 오류 떠서 아예 앱이 열리지 않습니다 재설치해도 껐다 켜도 데이터를 켜도 안돼요 저만 안되는 줄 알았는데 리뷰 보니 다른 사용자분들도 다 안된다고 하네요 불편해서 못쓰겠네요
1985,업데이트 후에 실행에 필요한 정보를 얻어오지 못했습니다 Wi fi 확인하세요 T011 에러는 뭔가요 실행 안돼요
1986,오랫동안 사용했는데 업데이트할 때마다 오류 뜨고 이번엔 앱 시작에 필요한 정보를 받아오지 못했다고 뜨는데 다시 깔아도 실행이 안되네요 다른 은행으로 변경을 해야 될 듯
1987,실행이 안 되네요
1988,앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 셀룰러 Wi Fi 상태를 확인 후 다시 시도해주세요 T011 계속 저렇게만 뜨고 접속이 안되는데요 오늘 송금해야 되는데 지우고 다시 깔아도 접속이 안됩니다 이거 빨리 해결 좀 해주세요
1989,업데이트 후 먹통 됨 앱 실행에 필요한 정보를 못 받았다네요
1990,아씨 오늘부터 이거 안 되네요 앱에 필요한 정보를 받아오지 못했단 문구만 뜨고 답답하네요
1991,이러니까 욕을 먹지 앱 먹통인데 어떻게 할 거니
1992,앱 시작에 필요한 정보를 가져오지 못했습니다 셀룰러 네트워크 상태 확인하라고 뜨는데 T011 다른 은행 및 앱 어플은 잘 들어가지거든요
1993,네트워크 오류라고 뜨면서 삭제 재설치 3번 해도 먹통이네요 기업은행으로 제발 옮기라는 뜻인 줄 알고 그리하겠습니다
1994,금일 오후 로그인 에러 지속 발생
1995,T011 이 도대체 뭔데요 와이파이 끊고 셀룰러로 접속 시도해도 계속 안되네요 제가 뭘 잘못했을까요 아이폰 쓰다가 갤럭시 넘어와서 며칠 잘 썼는데 문지 생겨서 이체를 못하고 있습니다
1996,잘 되던 게 t011 오류 떠요 어플 삭제 후 재설치해도 그러네요
1997,로그인이 안 되는 말도 안 되는 어플
1998,앱 시작에 필요한 정보를 받아들이지 못했습니다 네트워크 셀룰러 Wi Fi 상태를 확인 후 다시 시도해주세요 T011 이 에러는 무슨 문제인가요 앱을 삭제하고 다시 깔아도 똑같고 은행 업무를 전혀 볼 수가 없네요
1999,갑자기 앱 시작에 필요한 정보를 얻지 못했다고 계속 나오는고야
2000,아랫분 말씀처럼 돈 들여서 쓰레기를 만드셨네요 캐시 데이터까지 삭제하고 앱 재설치해도 T011 오류 계속 납니다 망할 은행 국민 세금으로 살려놨더니 이자만 또박또박 받을 줄 알지 수준이 참 이전 버전으로 복구하고 다시 만드세요
2001,미친 듯이 오류 나고 지금 이체해야 하는데 못 보내고 있어요 정말 답답하네요 매번
2002,자꾸 에러 나요 사용해야 하는데 다시 깔아도 그렇네요
