,comment
6963,계좌 만들고 처음에는 은행 방문해서 은행 업무를 봤었는데 어플로 계좌 이용 가능하다는 걸 알고 나서부터는 원하는 시간 장소에서 은행 업무 가능하니 편하기도 하고 줄 서거나 기다릴 일 업이 업무 진행이 빨라서 계속 이용하고 있어요 어플 사용 이후에는 통장 기장 업무 아니면 갈 일이 없어서 확실히 은행 갈 일이 적어진 것 같아요 계좌별 예금액 조회도 간편하고 알아보기 쉽고 이체도 간편해서 좋아요 메뉴도 알아보기 쉽게 되어있어 처음 접속했을 때 원하는 업무 바로 이용할 수 있어요 한 번씩 접속할 때 전산상 오류라고 접속이 안 될 때가 있는데 아주 가끔이고 업데이트하면서 괜찮아지는 것 같아요 농협 계좌 이용하는 분들이라면 어플 사용 추천드려요
6964,속도가 빨라 좋아요 타 은행 계좌도 등록할 수 있어 좋아요 전체적으로 사용자들이 보는 기능들의 디자인이 임팩트 하지 않아서 별 한 개 뺐어요
6965,좋아요
6966,사용하기 편하고 좋아요
6967,편하고 좋아요
6968,좋아요
6969,잘 사용하고 있습니다
6970,사용하는데 어려움 없고 불편함 없이 잘 사용하고 있어요
6971,사용자 시점에서 필요한 기능만 보여주고 좋아요
6972,글자가 커서 편해요
6973,농협 서비스 점검 시간만 좀 더 늦게 진행하면 좋겠음 그 외 기능들은 다 잘 쓰고 있음
6974,주거래은행이 농협인데 앱이 늘 원활하게 이용돼서 너무 편해요 앱 디자인도 깔끔하고 눈에도 잘 들어와서 너무너무 만족해요 간간이 하는 이벤트도 너무 좋네요
6975,한눈에 쏙 들어오고 사용하기 편리해요
6976,정말 좋습니다
6977,잘 사용하고 있습니다
6978,많이 편해지고 간단해졌어요
6979,너무 편하게 사용하고 있네요
6980,기존부터 계속 사용하고 있는데 쓰기 편해서 좋음
6981,사용법도 간단하고 누구나 어렵지 않게 조회 이체 등을 할 수 있을 듯합니다 여러 다른 은행 뱅킹도 사용 중이지만 그중 제일 많이 쓰게 되네요
6982,무난한 앱 그 이상도 이하도 아니네요
6983,한눈에 보기 싶고 사용하기 편해요
6984,오류가 나면 공지도 안 하고 그냥 점검입니다가 끝인가요 타사 앱에 비해 불편해도 의리로 쓰고는 있는데 자꾸 이런 식으로 불편하게 하면 안 쓰게 될지도 모르겠네요
6985,로그인이 빠르고 사용하기에 식별이 잘 되어서 좋아요
6986,무난하게 쓰고 있어요 고객이 쓰기에 편한 편에 속한 앱이에요
6987,사용하기 좋아요 잘 사용하고 있습니다
6988,이체 조회 등 사용하기 편리합니다
6989,잘 쓰고 있습니다
6990,스마트뱅킹 이용도 쉽고 간편하고 이체나 기타 사용 시 오프라인보다 시간과 노력이 절감되어 훨씬 좋아요
6991,종종 오류가 발생하는데 개선되었으면 좋겠네요
6992,전반적으로 깔끔한 Ui 구성과 편리한 사용법에 매번 만족하고 있습니다
6993,신세계로 초대합니다 강추합니다
6994,업데이트 후 메뉴 찾기도 편해졌어요
6995,점점 더 편리하게 발전하는 것 같아 만족합니다
6996,진짜 농협에선 된다 하고 난 삭제하고 다시 다운로드하고 안되고 저번 주부터 진짜 빨리 수정을 해주던지 안 되면 pc로 하래 장난하는 것도 아니고 짜증 나
6997,전북은행보다 편리한 편
6998,화면구성은 사용하기에 불편함이 없는데 거래 제한시간이라던가 오류로 인해 사용 못 하는 경우가 잦아 불편합니다
6999,편하고 좋아요
7000,참 편리해요 빠르고 쉽고 보기 쉽고 찾기 쉽고
7001,편리하게 사용하고 있네요 간단하게 쓰기 좋게 되어있네요 구성도 괜찮은 듯
7002,너무 편리하고 좋습니다
7003,많은 부분들이 편리해졌지만 아직 아쉬운 점이 남아있네요
7004,간편하고 편리하게 입출금이 가능해요
7005,점검은 새벽에 좀 하자
7006,사용성이 좋고 UI가 쉽게 되어 있어서 편리합니다
7007,보기 쉽고 사용하기 편해요
7008,10년 넘게 메인은행으로 사용 잘 하고 있어요 어플 UI도 꾸준히 개선해서 빠르고 편함
7009,편리하고 로그인 잘되고 이체 잘되고
7010,입출금 확인 알림이나 프랜차이즈 무인 전자결제 시스템 이용 시 문자 sns로도 출금 확인 오는 결제 시스템이 본인 신원 아닐 시 신고 확인하는 것이 정말 안전하다 생각하고 만족스럽습니다 섬세한 부분까지 배려하려고 노력해주시는 것을 느꼈어요
7011,NH 스마트뱅크는 사용이 편하고 혜택이 많아서 좋아요 지금은 이벤트 올리니 키우기도 재미도 있고 상품권도 받아서 좋아요
7012,어플로 편하게 금융거래 중입니다
7013,너무나 편리하게 잘 사용하고 있습니다 계좌 전 조회 자주 보내는 계좌 등 매우 편리하네요
7014,농협은행이 거래처라서 매일 이용하는데 앱 개편되고 너무 편리하게 잘 사용하고 있어요 이벤트도 많이 열려서 너무 유용합니다 은행이 용이 너무 편해졌네요
7015,편하고 좋아요 늘 애용하고 있습니다
7016,편리합니다
7017,간편하고 좋아요
7018,농협 스마트뱅킹 주 거래계좌로 잘 사용하고 있어요 특히 오픈뱅킹으로 한눈에 볼 수 있어서 좋아요 어르신들 특히 엄마한테 추천해드렸더니 잘 사용하고 계시더라고요 앞으로도 쉽고 편한 뱅킹으로 우리 곁에 남아주세요♡♡♡
7019,정말 편리해요
7020,아주 편해요
7021,주거래 은행이라 잘 쓰고 있습니다  깔끔하고 보기도 좋네요
7022,굉장히 간편하고 좋아요 전 계좌를 볼 수도 있고 보내는 사람 이름도 편하게 바꿀 수 있어요 특히 키보드 이체가 되는 게 참 좋습니다
7023,많이 업그레이드되고 있네요 감사합니다
7024,편리합니다 구동도 빠릅니다
7025,사용이 편합니다
7026,편하고 좋아요
7027,만족합니다
7028,사요 하기 편해요
7029,이용하기 편한 농협 앱입니다
7030,편리하게 잘 사용하고 있어요 감사해요
7031,스마트뱅킹이랑 농협카드 어플 2개만 사용 중인데 지금까지 아무 불편함 없이 잘 사용하고 있습니다 로그인이나 이체가 지문등록해두고 6자리 비밀번호만 입력하면 쉽게 되어서 좋습니다 거래내역 조회기간이 조금 더 길어졌으면 좋겠습니다
7032,이체서부터 자산관리가 쉬워 애용 중입니다 농협이 주 거래다 보니 넘넘 유용해요 
7033,사용하기 편하고 좋아요
7034,편 피하게 잘 사용하고 있습니다
7035,많이 좋아진 거 같아요
7036,직관적 인터페이스가 사용하기 편리하네요 사람도 친절 어플도 친절 농협 짱짱 파이팅
7037,직관적이고 이용이 쉽습니다 이용횟수가 한정되어 있지 않으니 더욱 좋고요 타 앱을 이용했던 제 자신이 의아합니다  다양한 정보이용을 해봐야겠지만 현재 이체 이용에는 만족합니다
7038,다 좋은데 어플수좀 줄여주세요 너무 많아요
7039,업데이트 후에 이용하기 편해요
7040,좋습니다
7041,좋아요
7042,처음이자 마지막까지 계속 이용할 농협 점점 편리해져서 은행 업무 잘 보고 있습니다
7043,한눈에 보기 편한 건 농협 어플만 한 게 없습니다 하지만 느린 처리 속도 복잡한 금융상품 등등만 개선하면 좋을 거 같습니다
7044,너무 쉽고 빠른 앱 잘 쓰고 있어요
7045,좋아요
7046,사용하기 편리합니다
7047,화면도 밝고 사용 중 편리하고 좋아요
7048,쓰기 편해요
7049,사용하기 편해요
7050,빠르고 편리합니다
7051,편리하고 너무 좋아요
7052,쉽고 사용하기 편리합니다 간편하게 구성되어 있어서 어른들도 쉽게 사용할 수 있습니다
7053,편해요
7054,사용하기 편하고 알림이 바로바로 와서 좋습니다
7055,쉽고 사용자 편의성이 좋아요
7056,너무 쓰시 편해요 굿 
7057,사용이 편리해요
7058,스마트하게 빠른 조회 및 이체 서비스 너무 좋아요
7059,로그인하기 간편하고 모든 계좌의 내용을 한눈에 쉽고 간단하게 볼 수 있어서 좋아요
7060,편해요
7061,사용이 편하고 한눈에 다 들어와서 좋아요
7062,빠르고 쉽습니다
7063,편리해서 좋아요
7064,메뉴 UI를 한눈에 보기 쉽게 하고 NH 스마트뱅킹 외에 수천 가지의 농협 뱅킹 어플을 모두 하나로 통합하길 바랍니다
7065,비대면 적금 상품 같은 경우 우대금리의 적용 여부를 확인할 수가 없음 그리고 만기 시 우대금리가 적용돼서 만기해지환급된 건지 아닌지 고객이 알 방법이 없는 게 좀 아쉽네요
7066,사용하기 편합니다 타은행 계좌 연결도 되어 더욱 좋네요
7067,잘되고 괜찮습니다
7068,오늘은 좀 버벅댑니다
7069,아무튼 너무 감사합니다 오늘도 즐거운 일만 가득하세요
7070,농협 계좌를 모바일 어플을 통해 은행에 가지 않아도 쉽고 편하게 사용하고 있습니다 조금씩 업데이트되면서 더욱 좋아지고 있어서 좋네요
7071,편리하고 간편해서 좋아요 주식 연동도 좋고 급여통장은 혜택이 빵빵하고
7072,솔직히 조회나 이체하기 너무 간편합니다
7073,늘 사용하고 있어요 편리해요
7074,잘 사용하고 있어요
7075,여러모로 유용하고 좋습니다
7076,쓰기 편하고 인터페이스가 명쾌합니다
7077,편리하게 잘 사용하고 있습니다 
7078,언제든 은행 업무를 쉽고 편하게 할 수 있어서 좋다
7079,보통
7080,너무 잘 이용하고 있습니다
7081,타은행 앱과 비슷한 듯 좀 더 손쉽고 편리하게 업데이트되길 바람
7082,이체나 결제 등이 편리해요
7083,사용이 편리하고 쉬움
7084,사용이 편함
7085,사용하기 편하게 구성되어 있어요
7086,좋은데 좀 느려요
7087,빠르고 편해요
7088,갑자기 안돼서 스토어상 설명 봤더니 웹뷰 문제라길래 이거만 지웠다 업데이트했다 생난리 쳤는데 다른 은행 앱들은 잘되고 농협만 안되고 있었네요 뭐죠 이게 농협 앱 지웠다 깔려 하니 모바일 오티 피부터 재발급하라는데 이것마저 오류 뜨네요 급해서 피씨로 해보려는데 크롬하고 에지는 로그인도 안되고 진짜 뭐 하자는 겁니까 익스플로러로 겨우 로그인했더니 모바일 오티피 입력하래고 결국 이체 못하는 거 아닙니까 이거 어떻게 손해배상하시려 그래요 결국 고객센터 전화했는데 전화도 안 받잖아 뭐 하자는 거야
7089,갑자기 왜 먹통이죠 계좌이체해야 되는데
7090,지문 로그인을 사용하는데 로그인 속도가 빠르고 계좌 정보가 깔끔하게 표시되어 있어 보기가 편합니다 개인별로 추천상품을 정리해서 보여줄 수 있었으면 좋겠습니다
7091,사용하기 편리하고 좋아요 앞으로도 감사히 이용하겠습니다♡
7092,금융 관련 앱이다 보니 로그인이나 이체 시 너무 간단해도 걱정인데 쉬우면서도 보안이 잘 돼있어 이름 그대로 스마트합니다
7093,금리 낮다 해도 그래도 농협 
7094,주거래은행이기도 하지만 은행 앱 중에서 제일 편리해요 사용하기 편해서 자주 누르게 되네요
7095,너무 편리하게 잘 사용하고 있습니다
7096,조금 느릴 때도 있지만 대체적으로 사용하기 편하다
7097,주거래은행이에요 앱으로 뭐든 다 되니 정말 편하네요
7098,NH 스마트뱅킹만 사용합니다 사용하기도 편하고 좋습니다
7099,농협 스마트뱅킹 편리하고 잘 정돈된 화면이 사용하기 좋습니다
7100,좋아요 가끔 렉 걸리는 거 빼곤
7101,금융권 어플인데 이런 식으로 오류가 심해서 급한 일에 이용하겠습니까 사업자 통장으로 쓰고 있는데 잘 관리해주세요 오류가 상당합니다
7102,잘 만들어진 은행 앱입니다
7103,농협 이용 중인데 편리하고 빠릅니다
7104,지금 안돼요 계속 빙글빙글 거래처 돈 줘야 되는데
7105,괜찮아요
7106,농협만 거래하는 사람이라 앱이 잘 운영되어 좋아요 가끔 버벅거리는 건 핸드폰 문제고요 앞으로도 계속 발전해주세요
7107,왜 이리 더딘지
7108,잘 되고 좋아요 오늘따라 접속이 지연되거나 화면 로딩이 느리네요
7109,편리하게 잘 사용하고 있어요
7110,갑자기 동글동글 도는 시간이 늘어나고 진행이 안돼요  제거하고 새로 깔아도 마찬가지네요
7111,계속 접속 지연되고 창 들어가고 계좌가 떠야 은행 업무 볼 거 아니요 장난하나
7112,입출금 편하고 여행 가서도 편하게 이용할 수 있어 좋아요
7113,다른 은행 어플에 비해 로그인 시간이 좀 더 걸립니다
7114,앱이 먹통이에요 이 앱만 쓰면 폰이 순간 먹통이 되고요 앱이 너무 불안전해서 들어가지지도 않아요 아 답답 1년 후 올해 4월 아예 먹통이 됨 뱅글뱅글 돌기만 하고 업데이트 삭제 재설치 절전모드 껐다 켬 다해봐도 고객센터도 모르겠다 함 미침
7115,사회생활하면서 처음 거래한 은행으로 사용한 지 10년이 넘었네요 타 은행 앱보다 UI는 확실히 편하다고 느꼈어요 제휴광고 같은 게 적어서 기본에 충실한 은행 같다는 느낌이랄까 앞으로도 계속 사용할 은행이고 앱입니다
7116,은행 어플 중 제일 편리하고 빠른 거 같아요
7117,요즘 거지 같음 무슨 금융 어플이 이렇게 자주 오류가 떠
7118,깔끔한 인터페이스가 맘에 듭니다
7119,금융기관 앱 오류는 진짜 말도 안되는 거 같음 무한 빙글빙글
7120,타은행 어플에 비해 내용이 한눈에 보여서 좋음
