,comment
2388,휴대폰 번호 변경하려 하는데 본인인증해야 된다고 해서 인증하고 변경 버튼 누르면 또 인증하고 무한 반복이 되는데 어찌해야 하는지
2389,회원가입 후 기기 인증하다가 튕겼는데 다시 들어가서 이어서 하려고 보니 비번 6자리를 입력하라고 나오네요 분명 아직 비번 등록한 적은 없는데 비번 재설정하려고 하니까 계좌개설 중에는 비번 못 바꾼다고 다시 처음 화면으로 갑니다 새로 다시 계좌개설하려고 하도 20일 후에 나 가능하고 비번 초기 세팅 값이 있는 건가요 이런 경우엔 어떻게 해야 하나요
2390,악성코드 있다고 계설조차 안되네 이럼 뭐 어쩌라는 건지
2391,외국인은 회원가입조차 안되네 요즘 같은 글로벌한 세상에 웬일이고
2392,앱 설치하고 나서 못쓴지 거의 1달 되어가는데 예전에 사용할 적엔 문제없었던 어플이 지금은 위험 감지하는 앱이 있다고 실행을 계속 못합니다 그런 어플은 없는데 말이죠 심지어 3월이면 휴면계좌로 바뀐다는데 너무 갑갑합니다 직장인이라 평일엔 고객센터에 연락할 틈이 없고 어플을 써야 하는데 뭣도 못하겠어요
2393,아니 등록이 안됨 이거 제대로 되는 거 맞나요 되게 까다롭네
2394,다운로드만 계속하고 있어요 계속 로딩 다운로드만 반복 중이고 어플은 실행도 안되고 심각합니다 어플 상태도 좀 점검해주시고 관리 좀 해주시지 만들면 뭐 해요 쓰질 못하는데
2395,다운 오류
2396,신분증 인증 절대 안 됨 처음에 됐다가 나중에 되지도 않고 영상통화 인증하려니까 사용 금지 신분증이라 뜨면서 안되고 고객센터 전화하니 이탈한 거라는데 해결법도 없고 그냥 쓰지 말라는 듯
2397,본인확인하고 계속 계좌 만들기 첫 화면으로 이동을 하는데 어떻게 쓰라는 건지 답답하네요
2398,5천 원 받았다
2399,아침부터 지금까지 먹통인데 어플에 문제가 생기든 서버에 문제가 생기든 고객들에게 빨리 안내할 생각도 안 하고 도대체 뭐 하는 겁니까 구멍가게 장사하는 것도 아니고 너무하네요 
2400,답변이 어이없어서 또 남김 회원가입하다 중도에 나갔냐고요 아니요 가입 다 됐고 계좌개설도 됐어요 근데 다시 접속하려니 비번 틀렸다고 자꾸 그러는데 저는 한 가지만 쓰기에 절대 틀릴 일이 없네요
2401,업비트 가즈야 구글 스토어 페이 코인 다날 검색 다운 가입 시 5코인 지급 리 워드 코드 S0P68CC 25일까지 현 시세 개당 2000원 업비트 상장 페이 코인으로 직접 이용할 수 있는 곳 CU 세븐일레븐 미니스톱 교보문고 달콤커피 도미노피자 SSG PAY BBQ 치킨 로고KFC 매드포갈릭 골프존파크
2402,계좌개설하는데 주소 등록이 안되고 오류만 뜨네요
2403,삼성 갤럭시 시리즈 one ui 31 업데이트하면 실행 중 먹통 됨 참고들 하세요
2404,왜 접속이 안되죠
2405,지금 어플을 삭제했다 다시 깔고 두 번이나 해도 아예 초기화면에서 안 넘어가는데 왜 그런 거죠  급한데 환장하겠네요
2406,실행도 안 되냐
2407,왜 앱이 안 열리나요 네 로딩 하루 종일 하는데
2408,아니 접속이 돼야 쓰든 말든 하지 오류 좀 고치세요 쓸 수가 없네;
2409,아니 실행을 하면 접속도 안되네요 참나
2410,잘 쓰고 있었는데 왜 갑자기 앱이 안 들어가지죠 저뿐만이 아니라 지금 다 안 되는 것 같아요 친구도 안된다고 하네요
2411,오늘 왜 안되는 거죠 아침부터 중요하단 말이에요 급해요
2412,하오 늘 이체 건이 있는데 들어가지도 못하고 통신사하고 문제인가요 위플 5g인데 앱 누르면 로고K에서 멈춰있네요 어제도 잘 쓰고 그제도 잘 썼는데 갑자기 안되는 이유는 뭔가요
2413,케이뱅크 실행이 안되네요 오늘 갑자기
2414,왜 갑자기 안되죠 다시 깔아도 안되고
2415,지난주부터 앱 접속이 안됩니다 상단에 케이뱅크 이미지만 나오고 먹통이 되네요 갤럭시S7입니다 얼렁 해결해주세요
2416,안 열리는데요 분홍색 로고K만 뜨고
2417,아예 안 열림 제 돈은 어떻게 되나요 경찰에 신고합니다
2418,앱을 사용하려고 여는데 아예 안 열림 케이뱅크라는 로고에서 넘어가는 것도 안되고 뒤로 가기 키 눌러서 끄는 것도 안됨 그냥 안됨 서버랑 연결이 안 되는 건지 이용자가 너무 많아서 안되는지 여하튼 모르겠음 그냥 안됨
2419,앱 설치 후 실행이 안됩니다 안드로이드 갤럭시 21
2420,어제까지 잘 되던 어플 로딩이 왜 오늘 갑자기 안되는 건가요 어플을 삭제했다 다시 깔아봐도 안되네요
2421,어플을 실행해도 켜지지가 않네
2422,어플 실행하면 왜 케이뱅크라고만 나오고 아무것도 실행이 안 되나요
2423,지금 앱 터진 듯
2424,처음 케이뱅크 로고 화면에서 5분 이상 지나도 다음 화면으로 넘어가지 않네요 해결 방법을 알려주세요
2425,접속이 안돼요
2426,계좌 개설 중간 저장 상태인데 계속 진행도 안되고 이어서 나갈 수도 없음 중간 저장 상태 삭제하고 신규 가입상태로 진짜 되돌아갈 수가 없나 진짜 최악의 은행 어플 고객센터 전화해도 지웠다가 다시 깔고 하라고 똑같은 소리만 반복 몇 번이나 해봐도 안됨 처음 케이뱅크 계좌 개설을 신청했던 게 212인데 312부터 개설이 가능하다고 한중간 저장 상태로 있는 거 때문에 뭔가 이상하게 돌아가는 거 같음 업비트만 아니면 절대 쓸 일도 없을 텐데
2427,이게 앱이냐 제발해보고 만들어라
2428,아니 신분증 머어케찍으라고 잘 나와도 다시 찍으라 하고 와서 너희가 찍던가
2429,비밀번호를 까먹어서 재설정을 하려는데 회원가입 중이라고 뜨면서 안 되네요 계좌 개설한지 1달 정도 된 거 같은데 무슨 일인가요
2430,왜 가입이 안되는 거예요 로그인도 안 되고 방법 좀 알려주세요
2431,어이가 없어서 최근에 계좌 개설한 적이 없는데 무슨 3월 20일 이후에 가입 가능하다는 건지 이게 대체 무슨 경우죠 이는 행과 거래하고 싶지 않은데 코인 거래소 땜에 억지로 계좌개설하러 왔더니 무슨 대포통장이니 어쩌니 어이가 없네요
2432,노트 8에서 앱이 로고만 나오고 안 켜집니다 재설치하라는 조언하지 마세요 이미 해봤으니까
2433,신분증 사진이 안 찍혀요
2434,와 진짜 개빡침아니 신분증 인식을 못 하는 주제에 혹시나 하고 들어온 영상통화 요청상에서 나갈 수가 없음 어플을 껐다가 켜도 아무리 뒤로 가도 비번 누르고 들어오면 전화요청창 엔간하면 귀찮아서 리뷰 안 쓰는데 금융권 어플이 이렇게 만든 건지
2435,당황스러울 정도로 앱이 안 열려서 여기다 정말 안 쓸 돈을 저금통처럼 넣어야 한 다봅니다 인터넷 전용이면 앱 관리가 잘 돼야 하는데 일반은행 앱보다 못한데 참 좋은 나라임에 틀림없단 생각이 드네요 아주 착한 나라
2436,아오 진짜 느려서 20분째 이러고 있네요 아오 자짜싫타 케이뱅크
2437,다른 폰으로 겨우 다운로드해 인증까지 했는데 3월부터 헐
2438,진짜 화딱지가 나네요 다운이 언제 될까요 업비트는 왜 이런 거지 같은 회사와 연동을 하는지 참나 별 한 개라도 눌러야 게시되는데 별 한 개도 아깝네요
2439,거지 같아 계좌 등록번호 1234 치면 에러 계속
2440,계좌개설하려 했더니만 소리 소문 없이 에어드롭 이벤트 종료했네 더러워서 안 한다
2441,뮌 설치도 안되는 걸 앱이라고 올려놨네
2442,시작부터 암 걸리네
2443,타행 입출금 계좌를 만든 적이 없는데 왜 가입이 안되는 걸까요
2444,계좌 만들려고 할 때 1원 보내고 4자리 숫자 보내라고 하는데 그거 하러 나갔다 화면 복귀시키면 초기화돼서 인증번호 다시 보내야 되고 또 4자리 확인하고 오면 인증번호 다시 보내라고 첨부터 돌아가고 이게 뭐 하는 짓인지 짜증 나서 그냥 안 쓰고 맘
2445,케이뱅크 사용한 적도 없고 어플 설치한 적도 없는데 오늘 처음 설치하고 계좌 개설하려 하니 뭔 3월 17일부터 개설 가능하다면서 안되네요
2446,회원가입하는 도중 핸드폰인 증후 기기 등록하는데 갑자기 설정해 놓지도 않은 비번을 누르라 하는데 어쩌라는 건가요
2447,갑자기 처음에 무한 로딩이네요 재설치하게 만드네요 다시 설치해도 무한 로딩 걸리네 핫픽스가 왜 아직도 안 되고 있어요 아니 실행이 안 되는데 이체를 어떻게 해요 피씨에서 이체하려고 했는데 앱 푸시 알림 기능은 왜 넣은 건데요 앱 실행이 안 된다고
2448,앱 실행이 안되는데요 ;; 기종은 갤 10입니다 빨리 앱 좀 고쳐주세요
2449,신분증인 증오류 신분증 상태도 좋고 글씨도 잘 보이게 수십 번은 찍었는데도 계속 오류 납니다 이게 뭐죠 진짜 짜증 나 죽겠음
2450,신분증 재제출하라니
2451,진짜 개불 편 계좌 인증도 까다로워서 한도 제한 풀리지가 않네
2452,그 회원가입할 때 간편 비밀번호를 쳤는데 비밀번호 정보가 없다고 떠서 다시 설정을 눌렀는데 회원 가입 중에는 재설정이 안된다고 하네요 빠른 조치 부탁드립니다 그리고 매일로 보냈는데 도메인을 찾을 수 없다고 하네요
2453,xx 어플 어플을 둘어갈 수가 없어서 잔고 확인도 안댐 감으로 돈 넣고 써야 함 가계부를 써야 하는 건가 싶음 계좌 삭지 심히 고민스러움
2454,로그인을 위해 처음 등록하다 안되고 다시 하면 로그인 정보가 존재해서 할 수 없다고 하고 쓸 수가 없네요
2455,가입하려고 하니까 계속 날짜가 미뤄지는데 왜 이러는 거예요
2456,최근 20일 내에 통장 개설한 적 없는데 개설했으니깐 3월 15일부터 된다네요;;;빨리 좀 고쳐주세요
2457,진짜 농담 아니고 50번은 사진 찍었는데 인식 못 하는 거면 문제 있는 거 아니면 화나서 휴대폰 집어던지고 싶은데 참고 리뷰 써본다 인식 이따위로 안되면 어쩌라는 거지
2458,위 변조 여부 알 수 없다면서 기기 재부팅해라 함 부팅해도 무한 반복 다른 은행 어플 국민 농협 신한 하나 다 잘 쓰고 있는데 왜 이런 지원
2459,계좌가 안 만들어짐
2460,좋습니다
2461,감사합니다
2462,탭에서도 공동 인증서로 사용할 수 있게 해주세요
2463,원래 리뷰 같은 거 잘 안 쓰는 사람인데 심각한 문제가 하나 생겨서 씁니다 이거 타행계좌 인증하는 거에서 계좌랑 은행명치고 1원 받고 그 카드사 뱅킹 앱 들어가서 거래내역 확인하고 다시 들어오면 비번 치는 창으로 화면 바뀌고 비번 6자리 다 치고 드가면 화면이 다시 이전 화면으로 돌아가네요 정리하자면 1 타행계좌 인증을 위한 은행 및 계좌 입력창에 들어간다 2 다 입력하고 1원을 받는다 3 그 1원 받은 카드사 뱅킹 앱 드가서 확인한다 4 다시 케이뱅크로 들어오니 비밀번호 6자리 입력창이 뜬다 5 다 입력하면 1번 화면으로 돌아가서 첨부터 인증 다시 받아야 된다 6 무한 반복 아니  무슨 1원 탈취범도 아니고 언제까지 1원만 계속 받습니까; 이러다가 1원으로 천 원은 모으겠네; 보시면 답글 부탁드립니다
2464,내 웬만하면 이런 대다 글 안 남기는데 계좌개설 시스템 구축한 새끼들 잡아다가 월급 준거 도로 뺏고 고소해야 한다 무슨 무한츠쿠요미 걸린 거 마냥 사진 인증에서 안됨 직원 연결 연결과 정서 오류 다시 시작 무한 반복 진짜 미친다 어떤 새끼가 만들었고 어떤 새끼가 컨펌받았냐 초등학생 학예회 출품작이냐
2465,아니 직원이 몇 명이 드시길래 1금융이라는 게 일처리가 너무 느려서 10분 동안 기다려도 영상통화 대기인원이 20명에서 30명 왔다 갔다만 반복하고 우선순위도 없이 그냥 랜덤으로 연결되는 거 같은데 제발 미리미리 그런 건 만들고 서비스를 운행하세요
2466,넘넘 좋아요
2467,최근 계좌개설한 적 없는데 계좌가 계설 때 따고 한 달이 따 가입하라는데 먼가요
2468,최고
2469,비대면이라 트러블 발생 시 처리가 아예 안됨 상담직원 연결에 수십 분 걸리고 상담해도 해결 하나도 안됨
2470,1원 입금해 주고 숫자 4개 누르라고 해서 눌렀는데 눌러도 계속 오류라 곡만 뜨니 원
2471,이거 가입하는데 시간 걸렸던 거 다른 리뷰 보면 알 거고 앱 설치하는데 대기 중만 한 시간째 이거 만든 직원 월급 꼬박꼬박 받아 가시죠 좋겠습니다 정말 업비트만 아니면 
2472,민증 인식도 못 하는데 도대체 가입이 되긴 함
2473,인증도 안되고 짜증 나게
2474,신분증 인증이 어두운 데서 사진을 찍어도 주민번호 숫자가 계속 틀리고 영상통화 인증에서 다시 사진 찍는 걸로 돌아가지가 않네요 전화통화 연결도 전혀 안 됩니다
2475,코인 결제하는데 너무 불편하게 하네요 다른 은행도 되게 해야지 강제가입 시키나요 굉장히 비효율적입니다
2476,기기 인증 하라 해서 하는데 간편 비밀번호 나오던데 아니 비번을 설정 안 했는데 무슨 간편 비밀번호를 설정해요 이제 막 가입하려 하는데 비번 다시 설정한다고 하면 회원가입 중에는 다시 설정 못 한다면서 무슨 앱이 이래요 욕 나오게 하네
2477,이미 등록된 로그인 정보로 만 나와요 계좌 번호를 모르는 네 다음 페이지로 넘어가지를 않아요
