,score,comment
5145,4,예전에 비해 앱이 많이 빨라지고 좋아졌어요 조금만 더 쾌적하게 이용할 수 있도록 노력해주세요
5147,4,보다 간편하게 이용할 수 있으면 좋겠어요 간편 메뉴 입력사항을 쉽게 간단하게
5152,4,앱 이용하는데 별다른 어려움은 없지만 kb 관련 여러 가지 앱들을 통합해서 하나로 만들면 더 좋겠어요
5156,4,국민은행 관련 앱 줄이고 통합했으면 좋겠어요
5158,4,좋긴 한데 속도가 느립니다 그 정도만 고치면 좋을 거 같습니다
5168,4,잘 이용하고 있습니다 모바일 인증으로 편하고 특히 빠른 이체는 아주 편리하게 잘 쓰고 있습니다 리뷰 읽어보니 불편하다는 분들 많으신데 빨리 개선되어서 더욱 이용하기 쉬운 스타뱅킹 앱이 되길 바랍니다
5171,4,안정성이 떨어집니다 앱 통합 좀 해주세요
5174,4,지문인식 로그인 잘 쓰고 있습니다 기업용 앱에서도 좀 더 간편하게 로그인 및 이체가 가능하도록 개선되었으면 좋겠네요
5180,3,집 근처에 은행이 있고 오랫동안 써와서 그냥 쓰고는 있습니다 그럭저럭 잘 써왔는데 요 근래에 앱에 접속하면 강제로 꺼지는 현상이 반복되어서 당황스러웠네요 리브나 리브 똑똑 어플 써서 처리하긴 했는데 솔직히 메인 어플이 이렇게 구동이 잘 안되면 소비자 입장에서 불안하거든요 이 부분 재발 안 되게 잘 처리해주세요 빠른 이체는 꽤 오래전부터 유용하게 잘 쓰고 있습니다 제가 알기로 다른 은행에 이런 기능이 없을 때 kb에는 있어서 편하게 잘 썼어요 
5183,4,소비자 친화적 앱 메뉴 구성이 되어 있는 점이 좋다 굳이 개선이 필요하다면 전체적인 화면구성이 다른 조금 복잡하고 약간 조잡한 느낌은 있다 다른 은행들에 비해
5191,4,크게 불편한 점은 없으나 로그인 시 점 4개 연결이 잘 안되어 지문으로 하는데 개선되었으면 합니다
5198,4,사용 중 자꾸 앱이 꺼져버리고 로그인이 잘 안될 때가 있어요 개선이 필요해요 앱 사용은 편리해요
5199,3,중앙에 이체나 계좌 표시가 되어 있으면 좋겠어요 아래쪽에 있어서 한눈에 안 들어 오는 듯하고 이벤트나 혜택은 많아서 이용하려고 합니다 더 발전하는 스타뱅킹이 되길 바랍니다
5204,4,국민은행 너무 좋지만 어플에 있어서 이랬으면 좋겠는 점 1 어플 첫 화면이 난잡하다 이벤트 배너 같은 게 많아서 약간 산만해요 깔끔하게 계좌 잔액이 잘 보이게 디자인을 바꾸고 이벤트 같은 배너는 없앴으면 좋겠어요 2 KB마이핏통장 쓰는 중인데 머니 쪼개기를 사용자가 자유롭기 설정하고 추가할 수 있도록 하면 좋깄어요 개인에 따라서 3개 이상의 통장 쪼개기가 필요할 데가 있어요 
5205,3,어플 좀 통합 시켜주시면 좋을 것 같아요 
5212,4,주거래 은행이라 앱 깔고 잘 쓰고 있어요 kb 관련 앱이 많은데 통합하면 좋겠어요
5215,4,Kb국민은행 관련 앱이 너무 많아서 헷갈리고 불편합니다 개선 부탁드립니다
5218,3,주거래 은행이다 보니 쓰지 않을 수 없는 앱인데 초창기에 비하면 많이 발전했다고 생각 더 직관적인 UI로 바뀌면 좋을 듯
5220,4,사용하기 편리한 점은 좋은데 너무 많은 kb 어플들이 통합되면 좋겠네요
5221,4,잘 사용하고 있긴 하나 조금 더 간결하고 속도가 빨랐으면 좋겠네요
5226,3,어플이 ui가 너무 노후화되어있고 반응이 느려요 리브는 조금 깔끔한 디자인인데 업데이트가 많이 필요해 보입니다
5232,4,약간의 오류가 가끔 뜨지만 다양한 이벤트가 있어서 만회가 됩니다 이벤트 자주 해주세요
5249,4,은행 가기 전 지점 찾기 번호표 발행이 정말 유용하네요 그 밖에도 이벤트를 통해서 다양한 서비스와 혜택을 확인할 수 있고요 사실 평소에 이것저것 눌러보지는 않게 되니까요 다만 앱 통합은 했으면 좋겠어요 국민은행은 어플 종류가 너무 많아서 이것저것 설치하다 보면 용량도 그렇고 관리가 힘듭니다 이런 점 빼면 사용하기 편리하고 좋아요
5252,4,이체 방식이 다른 은행보다 소액도 보안카드 입력하는 게 타은행보다 처리가 늦는듯해요 소액도 보안카드번호 입력 없이 이체가 될 수 있게 부탁드려요
5255,4,리브나 다른 어플과 합쳐지면 좋겠다
5259,4,인증방법 여러 가지 등록해서 편한 방식으로 거래하니 좋아요 스타뱅킹에서도 이체확인증 발급되면 좋겠어요
5262,3,금융 인증서 등록하려 하는데 보안카드를 요구하더라고요 요즘 보안카드 필요 없어서 안 들고 다니는데 그래서 모바일 인증서로 했네요
5269,4,스타뱅킹 앱만으로 입출금 알람이 되면 좋겠네요 그 외에는 굿
5271,3,UX가 직관적이지 않습니다 연세가 있으신 분들은 사용하기 어렵습니다 ex 카카오뱅크처럼 깔끔한 이체 화면이 필요해 보입니다
5275,3,계좌 발급 시 1원 입금 인증이 안되네요  개선 좀
5284,2,계좌이체할 때 금액부터 적는 거보다 이체 대상부터 먼저 적으면 더 좋을 거 같아요 그리고 어플이 전체적으로 무거운 느낌이에요 느리고 짜실 한 오류가 좀 있는 듯 요
5285,3,앱이 너무 무거워요 로그인하고 로딩이 한참 걸리네요 토스처럼 실행하자마자 바로 잔액이 표시되고 이체도 바로 할 수 있게 간결한 화면 구성이 필요해 보여요
5287,3,좀 통합되면 좋겠어요 인증 절차나 다 까다로운 편인데 어플이 너무 많아져서 기능적으로 헷갈려요
5295,4,사용하는 용도에 따라 호불호가 달리하겠지만 개인적으로는 별 무리 없이 잘 사용하고 있는 앱입니다 금융권 앱이 다소 복잡한 게 존재하고 보안상 까다로운 부분이 있지만 일정 부분은 감수해야 할 부분임을 생각하면 스타뱅킹 앱은 만족할만한 앱이라고 보여요 단지 국민은행 전체로 보면 너무 앱을 많이 만들고 있어 다 설치했다가 부분 없애는 경우가 있으니 통합적으로 구성을 해서 조절할 필요는 틀림없이 있습니다
5298,4,혜택 및 이벤트 많은 게 일단 매우 좋아요 그런데 이체할 때 제법 불편해요 타은행 50만 이하는 무료 이체 및 opt 없이 가능한데 국민은 없어요 이 체내 역 있어 바로 체크 등등 좀 편한 혜택이 있었으면 좋겠네요 보안 때문인지 아주 편한 은행 앱은 아니라 아쉽네요
5304,3,글씨체와 사용성이 개선되었으면 좋겠습니다 그리고 앱이 조금 느립니다
5320,4,Kb로 타주 거래은행에서 갈아탄지 약 1년 앱도 편리하고 이벤트도 많아서 자주자주 들어가게 됩니다 펀드 상품이 좀 더 다양해지면 더 좋을듯합니다
5330,4,간단 은행 업무 필요할 때나 통장 내역 확인 필요할 때 잘 사용하고 있습니다
5331,3,제발 랙좀 안 걸리게 해줘
5333,4,다양한 이벤트 부탁드려요
5335,4,잘 사용하고 있습니다 앱 구동도 잘 되고 만족스러워요 다만 전체 계좌 보는 부분이 간략하게 보였으면 좋겠어요 전체 계좌를 보기가 넓게 보여서 한눈에 들어오지 않네요
5395,1,진심 국내 최고 쓰레기 은행 어플 접속할 때마다 미치게 만드는 로딩 시간이 핸드폰 집어던지게 만듦 금전 관련 급한 업무 봐야 할 때 심장에 안 좋을 수 있음 개발을 못하는 건지 개선할 의지가 없는 건지 돈다 빼서 다른 은행 이용할 예정
5397,1,제발 앱 좀 sd카드로 옮길 수 있게 해주세요
5400,1,안드로이드 11버전에서는 스마트 otp를 이용할 수 없습니다 휴대폰 바꾸고 이체가 안돼서 영업점 갔더니 40분 동안 해결 못하다가 아직 업데이트가 안돼서 그렇다는 말 듣고 나왔는데 2월 4일 자로 업데이트된다던 게 아직도 안되네요 앱에서는 관련 공지나 팝업창으로 알림이 필요할듯하고 무엇보다 빨리 업데이트가 됐으면 하네요
5403,1,맨날 로그인 안 되고 멈춰있고 오류투성이의 최악의 어플 저는 패턴 인증인데 왜 맨날 안되는 거죠 이거는 도대체 언제 개선될 수 있나요
5413,1,앱에 들어가는데 성공을 했는데 로그인만 하려고 하면 앱이 중지가 돼버리는데 빨리 해결해주세요
5414,3,보안 때문에 이런저런 절차 거치느라 느린 건 아는데 생각보다 많이 느리네요 조금만 더 빠르게 해주시면 좋겠어요 아니면 입출금 알람 기능을 지원했으면 좋겠어요 앱이 따로 있는 건 아는데 다른 은행 앱들 같은 경우에는 기능을 지원하는 걸로 알고 있어서 좀 아쉽습니다
5422,3,입출금 내역에 메모 가능하게 해주세요 처음 거래할 때 안 하면 메모 기능이 없는 건가요
5424,1,앱을 실행시키면 화면이 멈춰 있어요 너무 자주 그래요 앱 지우고 깔고를 수차례 했고 앱 관리자님이 저와 비슷한 증상이 있는 분들에게 댓글로 안내했던 방법대로 다 했음에도 여전히 먹통입니다 평소에 잘 이용하고 있었는데 얼마 전부터 수시로 이러니 불안해서 이 어플로 거래하기가 겁나네요 빠른 개선이 필요해 보입니다
5435,1,KB금융인 증서 메뉴만 들어가면 앱이 반응이 없고 뻗어버립니다 연말정산 때문에 KB 인증서 사용하려 했다가 결국 포기하고 타행 인증서로 진행했네요 빠른 조치가 필요합니다
5445,2,며칠째 로그인하다 화면이 자꾸 꺼지네요 유독 국민 앱만 자주 이런 문제가 발생하네요 이체해야 하는데 밤에 굳이 나갔다 와야 하는 이런 번거로움 개선해 주시길요
5446,4,잘 사용하고 있습니다만 한가지 아쉬운 점이 있네요 가입한 펀드의 3개월 6개월 1년 기준가 추이라든지 보유종목 등 이런 기본 정보를 전혀 볼 수가 없어요 보려면 굳이 상품에서 따로 조회를 해야 볼 수가 있네요 은행은 가입해 있는 펀드 면 같은 화면 내에서 별도 검색 없이 그 펀드에 대한 기본 내용들을 다 볼 수가 있는데 국민은행은 이런 게 전혀 없네요 my 펀드진단이라고 있는 건 별 도움도 안 돼요 이런 건 수정을 해주심 좋을 것 같아요
5450,1,인증서 받고 1일 만에 인증서 없다고 하고 인증서 다시 만들려고 하니 앱 거지고 tap 오류코드 1750 계속 나고 어떻게 하란 거죠 깔고 지우고 다 해봤고요 pc로 로그인도 안 되네요 조치 부탁드려요
5459,1,비밀번호 바꾸는데 kb 든든 필요하대서 설치했더니 kb 든든을 설치하려면 비밀번호를 바꿔야 하다고 뜨네 사람 쳐 놀리는 것도 아니고
5469,3,모바일 인증서 로그인 시에 로그인되지 않고 오류가 자주 나요 앱 종료 후 다시 하면 되고 재설치해도 마찬가지 개선이 필요합니다
5486,1,다른 건 잘 되는데 왜 이것만 로그인하려면 자꾸만 종료되는지 짜증 날려고 하네요 오류수정 부탁드려요
5492,1,며칠 전부터 앱이 실행이 잘 안됩니다 로그인하고 몇 번 이이나 앱을 종료했다가 다시 실행했다가 해야지 겨우 로그인이 실행됩니다 해결 좀 해주세요
5494,3,모바일 인증서 발급받을 때 휴대폰 번호를 못 써요 터치가 고장 난 것도 아니고 해결해주세요
5504,2,비대면 계좌개설 중 본인인증 타행계좌로 입출금 최소 입금 조건 없음 1원 입금 과정에서 인증 요청을 해도 1원이 안 오네요 상담사분께 물어보니 환경설정에서 쿠키 데이터 삭제해보고라고 해서 그대로 했는데 여전히 안되네요 해결 부탁드립니다
5512,1,21년도 변경 후 패턴 로그인 오류가 거니 많아 입금해야 하는데 업무를 못 보는 경우가 벌써 3번째입니다 어제저녁 226일 68시 사이도 그랬고요 도대체 이번 앱 오류가 왜 이렇게 많이 발생되는지요 진짜 은행 직원 서비스도 개판에 코로나라고 영업장이 업무를 단축해서 마감하던데 이 부분도 사이트나 네이버에 시간을 안내를 해주던지 매장 문 앞에만 부착하고 단축하여 마감하면 고객들을 거니 불편하게 왔다 갔다 해야 하나요 앱 로그인이 왜 계속 오류인지 조치 바랍니다 앱 아래 댓글 맞 봐도 사람들이니 불만 인제 개선할 생각도 안 하고
5530,1,어플 이용하려면 모바일 인증서가 필요한데 뭣 좀 하려고 하면 멈춰버리고 TAP 오류인가 뭔가 오류만 뜨고 모바일 인증서를 만들 수가 없어요 뭐 어쩌란 거죠 안 그러다가 최근 들어서 그러네
5536,1,계속 튕겨서 다시 깔았다 지웠다 몇 번째인지 모르겠네요 ;; 어플 개선 좀 부탁드려요
5548,1,하 진짜 댓글 안 남기려다가 자동이체 등록하는데 버그 땜에 한나절 걸려서 귀찮음 무릅쓰고 남깁니다 은행 어플 중에 버그 젤 많이 생겨요 진짜 사용하면서 시스템 오류 문구 본 것만 해도 수십 번 개선 좀 부탁드려요
5557,2,공인인증하고 나면 계속 튕기네요 업데이트 안 해서 그런가 싶어 업데이트했는데도 동일 현상 지속됩니다 계좌조회를 할 수가 없어요 다른 은행 어플은 정상작동됩니다 어떻게 좀 해주세요
5578,1,모바일 인증서 터치 또 안됩니다 개짜증 나네요  휴대폰 번호 입력 안됨 아 제발 좀 개선 좀
